Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
23,1,1.97,103570,23000,2671,1316,62410,174.4,17.46,678,2.29,29.88,25.31,12.1,4.32,10.01,3.51,0.742,1.138
23,2,1.82,105000,23140,2675,1324.5,61960,172.4,17.6,686,2.17,30.36,25.4,11.15,4.15,9.87,3.3,0.605,1.091
23,3,1.74,102880,22730,2626,1349.6,61910,179.2,18.36,674,2.21,30.78,25.45,11.31,4.12,10.37,3.53,0.713,1.189
23,4,1.85,102130,22590,2610,1357,63010,182,17.99,704,2.34,30.85,25.1,12.28,4.23,10.4,3.6,0.684,1.204
23,5,1.7,102350,22370,2594,1359,62460,169.4,17.82,693,2.39,30.61,24.05,11.65,4.26,10.18,3.35,0.727,1.231
24,1,1.84,102180,22870,2689,1326.3,63360,172,18.41,681,2.28,30.71,27.3,13.12,4.45,10.17,3.52,0.704,1.139
24,2,1.85,103460,23060,2695,1315.4,62760,168.5,17.87,680,2.2,30.19,26.19,11.7,3.89,9.89,3.36,0.771,1.112
24,3,1.59,102750,22690,2646,1337.7,62700,172.6,18.15,710,2.22,30.54,25.1,12.01,4.35,10.25,3.41,0.666,1.234
24,4,1.71,103190,22640,2652,1349,62470,174.8,18.06,698,2.34,30.62,24.8,12.26,4.27,10.04,3.33,0.657,1.153
24,5,1.92,104200,22850,2664,1343,62120,180,17.88,688,2.33,30.04,25.37,11.81,4.07,9.89,3.8,0.678,1.204
24,6,1.69,104840,22960,2660,1337.9,61860,176.8,17.94,680,2.19,29.37,23.85,11.3,3.97,9.86,3.54,0.623,1.129
24,7,1.9,103890,22800,2645,1343.2,61680,170.8,18.58,701,2.31,30.45,26.01,12.25,4.13,10.11,3.45,0.652,1.183
24,8,1.7,102020,22510,2634,1367.7,63130,175.8,17.89,688,2.36,31.32,25.2,11.64,4.34,10.26,3.28,0.614,1.252
24,9,1.81,102370,22500,2621,1352,62790,161.8,18.01,676,2.25,30.54,26,12.54,4.11,10.36,3.67,0.661,1.232
24,10,1.68,105560,23210,2667,1344,62650,179.5,17.85,682,2.19,30.02,24.78,11.47,4.15,9.96,3.36,0.676,1.159
24,11,2.04,103920,22840,2650,1340,62340,169,17.84,663,2.31,30.2,24.95,11.71,4.27,10.16,3.23,0.741,1.156
24,12,1.6,102310,22490,2633,1346,62670,181.6,18.18,691,2.31,30.66,25.28,12.29,4.2,10.32,3.74,0.61,1.274
24,13,1.94,103440,22620,2646,1327,61980,173.5,17.69,697,2.19,30.08,25.34,11.56,4.27,9.78,3.44,0.715,1.131
24,14,1.65,102370,22460,2608,1347,62770,168.5,17.45,670,2.37,30.76,25.5,12.27,4.14,10.13,3.55,0.798,1.286
24,15,2.14,104880,22700,2616,1347,61810,172.3,17.73,679,2.33,30.36,24.8,11.78,4.2,9.82,3.51,0.666,1.206
24,16,1.91,103930,22770,2603,1343,61750,170,17.92,709,2.2,30.29,24.5,12.31,4.02,9.99,3.56,0.687,1.191
24,17,1.84,101460,22210,2594,1350.8,62400,171,18.44,679,2.3,30.65,25.7,12.41,4.37,10.4,3.37,0.674,1.252
24,18,1.91,103540,22730,2615,1359,62940,179.8,17.52,686,2.41,30.66,24.14,12.5,4.08,10.25,3.58,0.654,1.204
24,19,1.84,104930,22790,2621,1352,61340,174.9,18.21,677,2.29,29.9,24.38,11.08,4.07,9.87,3.71,0.647,1.194
24,20,1.93,104040,22480,2584,1351,61850,173.2,17.67,666,2.36,30.38,24,11.75,4.19,10.11,3.4,0.71,1.13
