Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
11,1,2.04,105050,23460,2836,1247.3,64420,166.7,17.63,694,2.327,31.18,27.54,12.49,4.44,10.22,3.45,0.802,1.112
11,2,2.48,106250,23350,2844,1270.7,65070,164,17.49,686,2.3,31.17,28.34,13.04,4.26,9.87,3.54,0.756,1.111
11,3,2.27,106900,23480,2835,1282.6,64790,168.7,17.9,690,2.396,31.24,27.79,13.08,4.4,10.15,3.59,0.684,1.124
11,4,2.17,105800,23390,2828,1270,64060,166.4,17.54,689,2.41,31.21,28.02,13.04,4.53,10.1,3.57,0.802,1.114
11,5,2.38,105780,23060,2774,1265,64520,163.7,17.58,687,2.374,30.66,27.73,12.58,4.17,9.99,3.32,0.74,1.144
12,1,2.04,104930,23510,2814,1252.4,64590,163.7,17.87,683,2.368,30.62,28.17,12.72,4.3,9.68,3.48,0.766,1.098
12,2,1.62,104800,23370,2797,1254.3,64600,165.4,17.91,681,2.327,30.81,27.24,12.82,4.29,9.91,3.29,0.758,1.094
12,3,2.04,105650,23360,2784,1257,63960,163.4,17.79,674,2.366,30.65,27.32,12.05,4.26,9.75,3.44,0.72,1.118
12,4,2.06,105100,23080,2750,1257,63420,165,17.77,692,2.43,30.34,26.81,12.33,4.24,10.06,3.58,0.646,1.069
12,5,2.16,105200,23050,2744,1256,63770,161.1,17.48,689,2.321,30.24,27.3,12.7,4.11,9.87,3.41,0.703,1.101
13,1,1.9,105460,24020,3093,1261,67540,168.7,17.74,689,2.43,32.16,31.37,13.01,4.68,9.91,3.82,0.918,1.109
13,2,1.81,106000,24110,3082,1261,67340,171.7,18.05,691,2.34,32.21,31.01,12.91,4.87,10.27,3.8,0.793,1.074
13,3,2.37,105540,23910,3046,1261,67220,172.1,17.93,696,2.266,32.19,30.44,12.84,4.65,10.24,3.81,0.867,1.071
13,4,2.19,105200,23710,3005,1253,65900,166.8,17.43,679,2.237,31.36,30.44,13.1,4.57,9.64,3.72,0.86,1.088
13,5,2.14,104200,23510,2977,1243,65950,174.5,17.81,687,2.35,31.48,29.79,13.05,4.58,10.05,3.78,0.824,1.099
14,1,2.22,104980,23780,2979,1256,65650,165.8,17.61,685,2.351,31.71,30.4,12.52,4.39,9.61,3.78,0.775,1.084
