Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
8,2,1.71,103870,22970,2810,1245.8,62460,168,18.23,671,2.317,30.62,25.44,13.13,4.53,10.58,3.42,0.68,1.078
8,3,1.69,103440,22670,2773,1254.7,62280,164.5,17.65,669,2.38,30.42,25.39,12.77,4.32,10.56,3.72,0.662,1.099
8,4,1.79,103120,22630,2751,1255,61780,164.3,18.1,666,2.43,30.21,25.91,12.91,4.41,10.47,3.83,0.636,1.174
8,5,1.92,103900,22670,2781,1260,62670,166.5,17.96,666,2.344,30.44,25.71,13.02,4.57,10.63,3.67,0.677,1.142
9,1,1.74,102760,22760,2822,1238.8,62570,166.1,17.85,670,2.33,30.41,26.07,12.82,4.51,10.59,3.53,0.556,1.137
9,2,1.78,103570,23070,2850,1249,63470,169.5,17.96,675,2.338,30.82,26.03,13.04,4.58,10.59,3.67,0.71,1.129
9,3,1.78,103590,23000,2837,1244.8,62980,163.8,17.86,670,2.303,30.85,25.98,12.8,4.51,10.73,3.75,0.757,1.2
9,4,1.98,103140,22960,2811,1241,62970,165.8,17.8,666,2.288,30.69,26.35,13.19,4.56,10.64,3.56,0.726,1.083
9,5,1.94,103890,22860,2806,1251.1,62670,171.6,17.75,674,2.394,30.97,24.88,13.11,4.65,10.9,3.76,0.645,1.192
10,1,1.78,101660,22660,2836,1230.4,63090,172.7,17.75,661,2.392,31.02,26.06,12.71,4.6,10.48,3.63,0.658,1.141
10,2,1.68,102320,22790,2835,1243.9,63080,168.1,17.78,669,2.381,31,26.19,13.38,4.64,10.65,3.45,0.745,1.173
10,3,1.86,103550,22940,2853,1251.8,63720,166.3,18.16,667,2.382,31.67,26.3,13.24,4.81,10.79,3.73,0.681,1.141
10,4,1.75,103760,22910,2842,1249.9,63280,171.7,17.83,666,2.41,31.3,26.57,13.06,4.65,10.88,3.71,0.745,1.146
10,5,1.94,103650,22870,2842,1255.5,63310,167.1,17.64,670,2.34,31.29,26,13.71,4.74,10.7,3.63,0.702,1.155
11,1,1.93,103000,22820,2805,1241.3,62700,165.5,18.08,665,2.46,31.39,25.46,13.41,4.63,10.6,3.62,0.7,1.232
11,2,1.8,103250,22900,2821,1245.4,62950,166.8,17.61,670,2.35,30.72,26.09,13.16,4.56,10.6,3.73,0.694,1.182
11,3,1.76,103340,22850,2810,1255,63200,167.3,17.87,664,2.35,30.77,25.99,13.76,4.53,10.53,3.72,0.705,1.117
11,4,1.85,104000,22720,2793,1261,62370,172.4,17.47,675,2.321,30.35,25.27,13.19,4.68,10.69,3.61,0.655,1.177
11,5,1.65,103310,22600,2792,1260.8,62160,169.6,17.87,665,2.372,30.57,25.61,13.79,4.59,10.68,3.68,0.712,1.153
12,1,1.57,103230,22990,2844,1248.3,63640,167.4,17.95,649,2.335,30.83,25.85,13.3,4.56,10.43,3.78,0.686,1.139
12,2,1.71,103380,23210,2857,1238.8,63460,166.1,18.11,662,2.33,31.46,26.71,13.15,4.62,10.62,3.64,0.683,1.111
12,3,1.86,102850,22770,2827,1255.5,63960,165.1,17.89,671,2.309,31.44,26.64,13.54,4.53,10.72,3.62,0.657,1.129
12,4,1.83,102530,23480,2931,1251.6,64980,172,18.57,688,2.354,31.78,27.55,13.91,4.57,10.44,3.83,0.752,1.084
12,5,1.76,103350,22920,2848,1250,64520,175,18.32,659,2.349,31.46,27,13.47,4.58,10.79,3.64,0.697,1.124
13,1,1.61,102050,23460,2983,1231.5,65900,175.4,18.09,674,2.27,31.97,27.78,13.35,4.75,10.8,4.02,0.752,1.103
13,2,1.8,101310,23470,3018,1218.3,66740,175.1,18.13,664,2.323,32.62,28.03,13.77,4.89,10.8,3.86,0.674,1.083
13,3,1.52,101290,23300,2979,1230.8,66260,171.8,17.94,662,2.313,32.53,27.86,14.11,4.87,10.98,3.94,0.757,1.131
13,4,1.62,101760,23360,2969,1236.1,65860,173.1,18.12,675,2.387,32.49,26.98,14.14,4.85,10.83,3.94,0.714,1.116
13,5,1.69,102750,23060,2912,1244,65120,173,18.12,673,2.395,31.94,26.8,13.78,4.84,10.72,3.8,0.738,1.131
14,1,1.82,101320,23460,3009,1234.9,66570,176.1,18.05,676,2.378,32.71,28.06,14.38,4.84,10.8,3.73,0.744,1.155
14,2,1.64,101430,23540,3017,1224.8,66660,171,18.24,678,2.236,32.7,28.57,14.18,4.88,10.82,3.99,0.805,1.073
