Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
14,9,1.03,99000,23290,2897,1267,65650,172,18.39,681,2.19,32.04,28.6,12.68,4.72,10.33,3.68,0.738,1.068
14,10,1.19,99300,23310,2905,1257.4,65730,181.3,17.97,655,2.06,32.27,27.8,12.22,4.72,10.29,4.11,0.775,1.021
14,11,0.89,99400,23380,2907,1261,65730,174,17.95,647,2.15,32.05,28.24,13.11,4.38,10.38,4.14,0.779,1.088
14,12,1.02,100290,23640,2941,1265,65790,176,17.52,690,2.18,31.8,27.2,13.17,4.56,9.99,3.75,0.831,1.029
14,13,1.02,101260,23650,2929,1246,65000,172.1,18.01,655,2.1,30.91,27.18,12.05,4.29,9.83,3.67,0.678,1.013
14,14,1.17,94460,22630,2884,1273.5,67340,184,18.45,691,2.16,33.25,29.5,13.21,4.71,10.9,4.27,0.823,1.154
14,15,1.05,99420,23480,2920,1265,66320,187,17.8,668,2.14,32.18,28,12.7,4.66,10.47,4.13,0.774,1.104
14,16,1.1,102160,23900,2958,1253.2,65990,174.9,17.5,664,2.11,30.79,26.8,12.38,4.54,10.06,3.66,0.697,1.051
14,17,1.22,99940,23520,2919,1259.9,65710,185,18.06,638,2.16,31.98,28.5,12.83,4.56,10.09,3.71,0.723,1.088
14,18,1.05,97890,23240,2894,1259.8,65850,180,17.84,639,2.35,32.39,28.2,12.85,4.47,10.29,4.07,0.722,1.113
14,19,0.94,101590,23790,2944,1253.7,65490,173.3,17.4,656,2.15,31.24,28.1,12.07,4.54,9.89,3.35,0.749,1.028
14,20,1,101320,23740,2929,1255.8,65280,174,17.54,670,2.12,31.7,27.52,12.27,4.53,9.97,4.23,0.688,1.007
15,1,1.06,97800,23180,2886,1247.7,65750,170,17.9,679,2.17,31.74,28.1,12.2,4.5,10.25,3.64,0.72,1.033
15,2,0.92,97070,23060,2890,1261,65480,178.4,18.42,688,2.29,32.7,28,12.46,4.73,10.47,3.89,0.785,1.099
15,3,0.77,101200,23760,2913,1255.6,64830,184.1,18.05,668,2.26,31.36,28.25,11.33,4.48,10.06,3.77,0.672,1.016
15,4,0.73,99420,23400,2894,1263,66240,187,18.42,660,2.19,31.7,28.5,12.66,4.44,10.3,3.96,0.796,1.09
15,5,0.76,100690,23810,2927,1270,66400,172,18.35,689,2.26,32.57,27.9,12.41,4.44,10.25,3.5,0.673,1.027
16,1,0.92,99780,23420,2867,1256,64810,180,17.95,676,2.21,31.3,26.6,11.79,4.5,9.94,3.52,0.79,1.047
16,2,0.86,98750,23170,2863,1258.6,64960,181.8,17.78,678,2.24,31.75,27.95,12.65,4.69,10.37,3.5,0.792,1.13
16,3,0.88,101530,23430,2852,1265.5,64560,182,18.12,682,2.11,31.25,27.15,12.55,4.4,9.98,3.45,0.708,1.046
16,4,0.96,97560,22920,2821,1286,65310,185,18.3,695,2.32,31.81,28.1,12.07,4.35,10.24,3.57,0.789,1.179
16,5,0.75,101840,23620,2882,1256.5,64620,182.3,18.38,660,2.3,30.83,26.7,12.52,4.36,9.8,3.46,0.704,1.041
17,1,1.24,99810,23290,2780,1270.3,64160,171,17.84,692,2.24,30.95,27.5,12.68,4.29,9.86,3.77,0.766,1.063
17,2,1.02,101790,23610,2865,1267.9,64730,177.9,17.78,676,2.3,31.43,27.5,12.12,4.38,9.78,3.47,0.668,1.054
17,3,1.07,103240,23560,2815,1280.5,63740,175,17.59,692,2.07,30.62,26,12.04,4.44,10.16,3.19,0.711,1.013
17,4,0.98,100770,23000,2796,1292,64100,178,17.75,674,2.13,31.13,26.7,12.23,4.32,10.08,3.44,0.755,1.067
17,5,1.13,101110,23340,2818,1275,64030,177,17.63,672,2.07,31,27,11.98,4.29,9.84,3.86,0.719,1.067
18,1,1.6,101050,23290,2760,1279,63340,171,17.24,683,2.15,30.55,25.8,11.94,4.33,10.16,3.28,0.759,1.059
18,2,1.55,103720,23490,2774,1282,62890,186,17.9,652,2.19,30.29,26.5,11.42,4.09,10.04,3.26,0.621,1.058
18,3,1.42,103790,23290,2726,1299.1,62400,169.1,17.5,681,2.18,30.08,25.6,12.45,4.08,9.69,3.52,0.642,1.126
18,4,1.88,103400,22980,2710,1305,62300,179.9,18,667,2.2,29.91,24.6,11.87,4.1,9.89,3.13,0.744,1.065
18,5,1.94,104900,23420,2706,1288,61630,171,17.49,682,2.23,29.66,24.59,11.45,4.08,9.52,3.43,0.685,0.991
19,1,2.27,104350,23080,2692,1317,62010,181,18.27,696,2.19,30.32,24.96,11.5,4.09,9.88,3.38,0.619,1.08
19,2,2.18,105700,23220,2658,1324.3,60800,172.4,17.68,689,2.2,30.25,24.7,11.86,4,9.7,3.31,0.656,1.157
19,3,2.16,104500,22960,2653,1335,62030,178,17.91,683,2.38,30.53,25.2,12.33,4.38,10.01,3.16,0.629,1.138
19,4,2.13,104370,22710,2619,1348,61250,176,17.24,671,2.4,29.85,24.84,12.02,3.97,9.72,3.32,0.678,1.167
19,5,2.05,105400,22890,2629,1322.6,61390,176,18.25,676,2.24,28.84,24.47,11.15,3.95,9.56,3.31,0.679,1.159
20,1,2.21,105220,23050,2630,1326.7,60960,181,17.32,690,2.19,29.96,24.5,11.46,4.02,9.55,3.21,0.695,1.075
20,2,1.97,106300,22940,2623,1334,61510,169.7,18.15,663,2.13,29.83,23.65,11.59,4.13,9.83,3.22,0.617,1.136
20,3,2.05,107730,23130,2606,1335,60580,168.9,17.62,656,2.3,28.93,23.65,11.62,4.08,9.45,3.27,0.554,1.055
