Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
9,5,1.67,101700,23350,2700,1235,63050,169,18.74,648,2.14,30.75,33.6,11.12,4.17,9.86,3.3,0.911,1.113
10,1,2.11,101540,23480,2728,1228,63660,166.7,18.4,661,2.14,31.29,34.5,11.64,4.31,9.73,3.41,0.88,1.103
10,2,1.63,100600,23060,2719,1220,63600,166.9,18.53,657,2.07,30.59,34.3,10.86,4.3,9.89,3.3,1.06,1.083
10,3,1.63,101070,23410,2713,1243,63870,169.3,18.53,667,2.18,31.91,35.3,11.35,4.14,9.95,3.43,1.01,1.097
10,4,1.84,102700,23250,2678,1240,62970,171.8,18.73,646,2.21,31.28,36.61,11.11,4.19,9.79,3.43,0.87,1.156
10,5,1.85,101800,22970,2666,1235,63000,168.6,18.57,653,2.13,31,35.5,10.7,4.1,9.71,3.52,0.93,1.072
11,1,1.66,100500,23310,2705,1222,63520,164.9,18.67,670,2.04,31.45,36.4,10.92,4.11,9.62,3.3,1.03,1.052
11,2,1.98,101300,23410,2693,1223,63220,172.9,18.38,647,1.97,30.74,36.7,11.17,4.09,9.85,3.61,1,1.094
11,3,1.54,101200,23230,2706,1212,63140,161.8,18.24,665,2.09,30.68,36.5,10.71,4.09,9.94,3.6,0.99,1.114
11,4,1.37,101300,23570,2723,1223,64030,164.4,19.14,681,2.14,31.6,36.4,10.82,4.07,9.53,3.45,0.94,1.069
11,5,1.6,100100,23160,2723,1221,64090,172.2,18.89,662,1.93,31.32,35.6,10.67,4.26,9.5,3.26,0.84,1.134
12,1,1.75,101130,23520,2716,1216,63600,162.9,18.74,663,1.99,31.03,36,11.3,3.97,9.52,3.89,1.01,1.089
12,2,1.93,100670,23270,2706,1217,63950,171.7,18.67,667,2.05,31.33,37,11.33,3.89,9.81,3.48,0.96,1.019
12,3,1.69,100510,23270,2732,1230,63540,172.3,18.4,651,2.14,31,36.5,11.33,4.18,9.82,3.75,0.95,1.093
12,4,1.73,101470,23400,2697,1244,64100,169.1,18.84,656,2.12,31.57,35.9,11.56,4.08,9.57,3.5,0.99,1.086
12,5,1.41,101580,23250,2685,1227,63290,168.4,18.38,665,2.12,31.1,36.49,10.81,4.02,9.53,3.37,1.01,1.116
13,1,1.13,97730,24210,2967,1199,67410,175.9,18.74,657,2.06,33.07,38,12.19,4.57,9.79,3.9,0.95,1.025
13,2,1.14,98400,24150,2945,1197,68050,179.7,19.27,676,1.95,32.39,37.5,11.42,4.72,9.81,3.75,1.02,0.973
