Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
24,7,2.07,105100,24370,1689,705.9,68730,120.3,128.8,522,1.104,30.75,33.63,12.75,2.57,4.67,2.3,0.85,1.06
24,8,1.96,105500,24530,1684,701.2,68840,118.5,129.3,549,1.07,31.27,32.9,12.65,2.8,4.75,2.22,0.79,1.064
24,9,1.79,105540,24490,1683,703.8,69260,118.5,128.9,526,1.026,30.79,33.1,12.72,2.78,4.67,2.37,0.938,1.113
24,10,2.18,105750,24430,1653,707.3,68600,125,128.9,521,1.012,30.97,32.46,12.32,2.69,4.77,2.28,0.94,1.08
24,11,2.11,105830,24520,1669,710.6,69540,120.1,129.6,533,1.079,30.87,32.6,13.8,2.61,4.81,2.34,0.9,1.049
24,12,2.06,104400,24610,1684,708.3,69430,119.7,130,546,1.03,31.63,33.5,13.68,2.71,4.68,2.53,0.94,1.067
24,13,2.29,105810,25120,1687,708,69170,117.9,129.5,540,1.04,31.77,33.22,13.02,2.79,4.84,2.4,0.78,1.08
24,14,1.98,105590,24710,1685,713.7,68690,117.7,129.9,546,1.002,31.55,32.7,13.16,2.58,4.85,2.27,0.86,1.072
24,15,2.19,104220,24480,1679,709.2,69500,125,130.1,553,1.117,31.31,33.2,13.23,2.72,4.82,2.53,0.756,1.032
24,16,2.21,105290,24520,1683,703.9,69010,123,130.3,541,1.12,30.73,32.5,13.23,2.57,4.83,2.07,0.8,0.965
24,17,2.06,104810,24720,1691,708.5,69780,120.1,129.5,553,1.069,31.32,33.86,12.83,2.66,4.83,2.44,0.93,1.059
24,18,1.97,104990,24750,1692,720.2,69800,123.9,130.6,541,1.09,31.78,33.1,13,2.61,4.93,2.21,0.85,1.043
24,19,2.12,104690,24580,1690,715.1,70190,114.1,128.6,552,1.07,31.38,33.5,13.78,2.74,4.78,2.39,0.91,1.044
24,20,1.96,104440,24550,1687,698.5,68450,120.9,130.5,534,1.08,31.97,33.2,13.28,2.68,4.7,2.04,0.85,1.084
