Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
14,15,1.3,98750,23740,2923,1225.7,65940,167.1,18.33,660,2.02,31.37,33.14,11.84,4.22,9.38,3.56,0.856,1.076
14,16,1.31,99720,23820,2938,1222,65420,167.7,18.3,661,2.16,31.36,31.46,12.15,4.34,9.21,3.64,0.967,1.032
14,17,1.31,99000,23710,2928,1218.5,66430,166.8,18.47,678,2.07,32.26,33.29,11.54,4.37,9.52,3.46,0.96,0.974
14,18,1.3,99920,23790,2940,1229.3,66480,165.3,18.37,653,2.15,31.44,31.74,11.6,4.4,9.37,3.55,0.97,1.032
14,19,1.37,99410,23760,2930,1225.1,65700,156.1,18.36,668,2.102,31.44,31.71,12.25,4.3,9.45,3.57,0.888,1.021
14,20,1.33,98790,23810,2938,1227.2,65760,165.5,18.3,658,2.137,31.38,32.1,12.19,4.34,9.16,3.56,0.92,1.07
15,1,1.38,97590,23400,2901,1200.3,65530,158.7,18.1,669,2.01,30.42,33.08,11.2,4.2,9.21,3.72,0.92,1.01
15,2,1.39,98180,23750,2928,1208.6,65630,167.2,18.2,668,2.05,32.05,33.32,11.66,4.25,9.54,3.7,0.82,1.04
15,3,1.42,99080,23800,2929,1215.8,66100,161.9,18.16,670,2.14,31.8,30.74,12.11,4.14,9.4,3.62,0.853,1.041
15,4,1.32,98390,23420,2909,1212.5,65260,163.1,17.9,668,2.1,31.83,31.59,12.11,4.28,9.4,3.54,0.878,0.981
15,5,1.28,98990,23650,2920,1217,65820,163.8,18.44,677,2.1,31.65,31.85,11.92,4.12,9.23,3.42,0.91,1.041
16,1,1.25,97340,23340,2873,1196,64820,158.7,17.83,664,2.08,31.57,32.63,11.84,4.08,8.85,3.2,0.807,1.05
16,2,1.32,99010,23580,2884,1206.7,64900,163.2,18.49,677,2.09,31.07,31.99,12.2,4.27,9.15,3.75,0.92,1.048
16,3,1.25,98260,23330,2910,1200.3,65600,163.5,18.36,652,2.1,31.56,32.39,12.29,4.31,9.43,3.55,0.87,1.128
16,4,1.32,98560,23410,2870,1209.1,65860,163.9,18.17,668,2.06,31.62,32.55,12.41,4.18,9.18,3.7,0.89,1.052
16,5,1.38,98690,23560,2888,1207.9,65480,160.3,18.58,676,2.08,31.94,33.8,11.16,4.18,9.51,3.38,0.864,1.068
17,1,1.35,98300,23510,2893,1191.3,65350,166.7,18.15,667,2,31.94,32.53,11.46,4.11,9.16,3.69,0.826,1.039
17,2,1.32,97290,23320,2865,1194.1,64930,166.4,18.38,668,2.04,31.5,32.76,10.98,4.32,9.12,3.65,0.809,1.074
17,3,1.37,98450,23550,2874,1199.4,65430,161.9,18.48,679,2.17,31.25,33.09,11.51,4.07,9.12,3.36,0.86,1.074
17,4,1.26,98340,23440,2887,1211,65640,167.8,18.46,670,2.1,31.22,33.56,11.31,4.39,9.13,3.49,0.764,0.98
17,5,1.39,97590,23470,2872,1197.6,64990,163.5,18.3,662,1.93,31.06,32.53,11.32,4.33,9.05,3.67,0.84,1.039
18,1,1.3,98310,23690,2881,1211.4,65540,156.2,18.36,654,2.07,31.46,31.34,11.58,4.16,9.24,3.43,0.9,1.08
18,2,1.41,98580,23620,2881,1200,64870,164.2,18.02,656,2.1,31.12,31.95,11.3,4.15,9.18,3.27,0.841,1.052
18,3,1.4,99320,23520,2860,1213.5,65150,160.8,18.19,669,2.15,31.18,32.51,12.02,4.24,9.18,3.59,0.803,1.058
18,4,1.27,98490,23270,2859,1215.5,65830,165.9,18.05,680,2.06,31.89,31.87,11.63,4.21,9.41,3.67,0.81,1.022
18,5,1.42,98830,23380,2868,1208.5,65290,163,18.44,656,2.14,31.28,31.93,11.96,4.22,9.42,3.46,0.803,1.05
19,1,1.87,103390,22760,2599,1302.4,60670,156.6,18.09,674,2.19,29.41,29.03,10.7,3.84,8.82,3.23,0.775,1.084
19,2,1.92,104210,23030,2632,1301,61640,159.5,18.14,672,2.2,29.6,29.11,11.31,3.97,9.09,3.28,0.76,1.147
19,3,1.95,103920,22730,2600,1320,61190,152.2,18.09,674,2.2,29.04,28.24,11.34,3.86,8.87,3.27,0.81,1.156
19,4,1.79,103840,22780,2606,1307,61100,150.8,18.17,678,2.18,28.99,28.36,10.65,3.85,8.84,3.27,0.805,1.117
19,5,1.83,103410,22740,2609,1308,60780,161.3,17.65,650,2.12,29.64,28.34,11.35,3.74,8.79,2.89,0.717,1.099
20,1,1.93,103540,22840,2648,1303.7,61640,157.7,18.13,667,2.15,29.67,28.3,11.24,3.9,9.14,3.39,0.83,1.111
