Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
11,2,2.06,103100,23040,2751,1241,62980,163.2,17.72,676,2.212,29.83,26.92,12.67,4.25,10.06,3.35,0.698,1.118
11,3,2.13,102920,23210,2766,1247,62600,164.2,17.46,677,2.27,30.15,26.67,12.51,4.3,10.08,3.29,0.698,1.117
11,4,2.25,103910,23270,2757,1255,62400,161.3,17.71,677,2.274,30.17,26.69,11.98,4.24,9.94,3.29,0.794,1.128
11,5,2,103460,23090,2782,1251,62630,164.1,17.85,672,2.326,30.35,27.14,12.69,4.22,10.16,3.51,0.769,1.097
12,1,1.93,103810,23430,2808,1244,63660,165.4,17.58,683,2.43,30.65,27.23,12.78,4.36,10.03,3.45,0.689,1.124
12,2,2.15,103020,23080,2758,1245,62830,163.1,17.75,684,2.291,30.33,27.12,12.43,4.28,10.02,3.79,0.743,1.059
12,3,2.33,103580,23270,2781,1258,63180,161.4,17.96,679,2.302,30.79,27.2,12.79,4.4,10.04,3.3,0.742,1.054
12,4,2.1,103570,23160,2787,1247.8,62940,163.1,17.75,676,2.287,30.22,26.75,12.67,4.453,10.11,3.52,0.749,1.104
12,5,2.07,103370,23280,2792,1249,62580,164.9,17.51,684,2.266,30.28,26.54,12.93,4.41,10.16,3.58,0.703,1.131
13,1,2.3,109400,26650,3332,1275,62000,166,18.4,674,2.52,29.4,30.8,11.9,4.43,8.9,3.98,0.52,0.84
13,2,1.76,103200,23030,2734,1242,61990,162.5,17.4,675,2.325,29.8,26.8,12.34,4.19,9.71,3.4,0.649,1.116
13,3,2.05,103200,22670,2689,1242,61520,158.2,17.62,669,2.208,29.49,26.18,12.26,4.2,9.84,3.37,0.666,1.064
13,4,1.93,103380,22930,2710,1242,61740,159.1,17.93,676,2.244,29.9,26.46,12.01,4.18,9.83,3.28,0.706,1.024
13,5,1.86,103200,22820,2681,1243,61140,161.3,17.75,687,2.295,29.65,25.9,12.53,4.23,10.02,3.47,0.721,1.058
14,1,2.19,102700,22970,2743,1237.8,62350,162.5,17.73,677,2.227,30.28,26.53,12.7,4.28,9.91,3.44,0.709,1.12
14,2,2,103560,23070,2729,1239,61880,159.5,17.76,667,2.337,29.99,26.17,12.22,4.17,10.03,3.35,0.73,1.102
14,3,2,103800,22910,2723,1235,61820,159.5,17.61,678,2.365,29.89,26.8,11.88,4.29,9.85,3.58,0.722,1.076
14,4,2.21,103460,22900,2717,1244,61670,159.9,17.66,671,2.353,29.87,26.19,12.3,4.26,10.17,3.32,0.648,1.103
14,5,1.86,104100,23170,2735,1237,62240,160.5,18.25,684,2.306,30.3,25.94,12.31,4.44,10.19,3.52,0.748,1.06
14,6,1.97,104110,23010,2744,1293.9,61800,162.5,17.68,675,2.313,29.88,26.57,12.14,4.35,9.98,3.27,0.693,1.09
14,7,2.01,104240,23100,2733,1299,61750,161.8,17.9,679,2.388,30.09,26.17,12.42,4.44,10.29,3.53,0.705,1.149
