Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
16,5,1.76,101060,23090,2672,1216.8,63310,178,17.98,666,2.13,31.21,42.4,11.26,4.23,9.61,3.64,1.115,1.091
17,1,1.6,99750,23100,2727,1188.7,63910,173,18.3,665,1.94,31.67,41.2,11.3,4.29,9.8,3.6,1.108,1.093
17,2,1.69,100210,23120,2705,1203.1,64380,176.1,17.94,652,2.06,31.33,41.7,11.15,4.41,9.72,3.49,1.107,1.038
17,3,1.89,101820,23040,2664,1215.1,62930,169.2,18.31,663,2.07,30.68,39.7,10.51,4.13,9.76,3.34,1.056,1.105
17,4,1.47,99760,23030,2673,1193.7,63350,171.7,18.04,654,2.15,30.99,38.93,10.44,4.24,9.58,3.27,1.045,1.096
17,5,1.69,100920,23130,2687,1214,63730,178.3,18.32,658,2.18,30.88,40.5,10.98,4.27,9.62,3.54,1.038,1.03
18,1,1.34,98250,23330,2800,1180.6,65730,175.1,18.34,666,2.05,32.41,44.72,11.5,4.39,9.68,3.55,1.21,1.052
18,2,1.32,99220,23460,2769,1182.5,64950,175.8,18.09,651,2.04,31.6,40.8,11.12,4.3,9.79,3.67,1.167,1.011
18,3,1.57,99240,23440,2757,1185,65330,176.2,18.09,654,1.99,32.29,43.33,11.32,4.35,9.7,3.71,1.097,1.041
18,4,1.46,99260,23190,2727,1195,64770,174.9,17.94,675,2.05,31.45,44.6,10.83,4.27,9.79,3.74,1.195,1.074
18,5,1.29,100510,23270,2680,1206.2,64030,177.7,18.19,661,2.14,31.54,39.31,11.5,4.23,9.88,3.56,0.913,1.076
19,1,1.32,99740,23150,2703,1189.4,63600,171.9,18.41,643,2.18,30.78,39.87,10.87,4.15,9.73,3.66,1.011,1.113
19,2,1.83,100030,22830,2662,1203.2,63040,165.1,18.15,657,2.08,30.45,41.5,10.61,4.05,9.34,3.44,1.212,1.119
